facility_id,facility_name,facility_type,ward_name,lga_name,sen_district,state_name,ownership,longitude,latitude,longitude_clean,lon_format,latitude_clean,lat_format,coord_status,duplicate_of,mif_lon,mif_lat,med_officers,nurses_midwives,chews,lab_scientists,pharm_techs,personnel_score,sen_rank,_merge,canonical_lon,canonical_lat,geometry_source,geometry_note
HF00668,Yobbafa Health Post,Health Post,Katbeno,Hanjiko,Tivbetu South,Tivbetu State,Public,10.779479,8.691083,10.779479,plain,8.691083,plain,ok,,8.691083,10.779479,0.0,2.0,1.0,0.0,0.0,5.4,73.0,both,8.691083,10.779479,mif_register_axis_swap_corrected,"Register had lon/lat swapped (register lon=10.779479, lat=8.691083); corrected using MIF point."
HF00645,Ibashani General Hospital,General Hospital,Ibayoja,TAMLUFA-EAST,Tivbetu South,Tivbetu State,Faith-based,8.74827,10.749672,8.74827,plain,10.749672,plain,ok,,8.74827,10.749672,0.0,56.0,26.0,7.0,4.0,70.0,6.0,both,8.74827,10.749672,mif_consistent_with_register,
HF00541,Iroyoshi Health Post,Health Post,Yelnuba,Uzoberi LGA,Tivbetu North,Tivbetu State,Public,8.758937,10.43891,8.758937,plain,10.43891,plain,ok,,8.758937,10.43891,0.0,2.0,2.0,1.0,0.0,10.5,65.0,both,8.758937,10.43891,mif_consistent_with_register,
HF00545,Ngenashi Primary Health Centre,Primary Health Centre,Okedesa,Uzoberi,Tivbetu North,Tivbetu State,Faith-based,8.91,10.15,8.91,plain,10.15,plain,ok,,8.905546,10.145648,0.0,3.0,6.0,0.0,2.0,20.6,45.0,both,8.905546,10.145648,mif_consistent_with_register,
HF01061,Gwobayi Health Post,Health Post,Daibefa,Katdudu,Supwasa Central,Supwasa State,Public,10.26702,10.634883,10.26702,plain,10.634883,plain,ok,,10.26702,10.634883,1.0,1.0,2.0,0.0,0.0,12.9,77.0,both,10.26702,10.634883,mif_consistent_with_register,
HF00897,Umuluyi Primary Health Centre,Primary Health Centre,Lokkona,Loksayi,Uzojina South,Uzojina State,Public,8.426733,9.025432,8.426733,plain,9.025432,plain,ok,,8.426733,9.025432,2.0,4.0,7.0,1.0,3.0,47.5,12.0,both,8.426733,9.025432,mif_consistent_with_register,
HF00451,Lokdushi Health Post,Health Post,Wurnuri,Daishako,Agbzatu South,Agbzatu State,Public,7.470794,8.702362,7.470794,plain,8.702362,plain,ok,,7.470794,8.702362,0.0,3.0,3.0,0.0,0.0,10.1,49.0,both,7.470794,8.702362,mif_consistent_with_register,
HF00250,Riymama Health Post,Health Post,Daizaru,Agbmita,Agbzatu North,Agbzatu State,Public,7.82337,8.006812,7.82337,plain,8.006812,plain,ok,,7.82337,8.006812,1.0,1.0,1.0,0.0,0.0,11.6,68.0,both,7.82337,8.006812,mif_consistent_with_register,
HF01203,Yobsashi General Hospital,General Hospital,Suptini,Daibewo,Agbkeko Central,Agbkeko State,Public,9.38731,9.419656,9.38731,plain,9.419656,plain,ok,,9.38731,9.419656,20.0,56.0,30.0,3.0,0.0,86.2,3.0,both,9.38731,9.419656,mif_consistent_with_register,
HF00602,Olubeyi Primary Health Centre,Primary Health Centre,Duttsija,Agblasa,Tivbetu Central,Tivbetu State,Faith-based,7.521693,10.210758,7.521693,plain,10.210758,plain,ok,,7.521693,10.210758,0.0,6.0,7.0,2.0,0.0,28.9,29.0,both,7.521693,10.210758,mif_consistent_with_register,
HF00610,Shalami Health Post,Health Post,Josnata,Ironama,Tivbetu Central,Tivbetu State,Public,7.580064,10.90938,7.580064,plain,10.90938,plain,ok,,7.580064,10.90938,0.0,0.0,3.0,0.0,0.0,3.8,59.0,both,7.580064,10.90938,mif_consistent_with_register,
HF00011,Funnuwo Health Post,Health Post,Oludeli,Katmaba,Kukrima North,Kukrima State,Faith-based,5.648793,9.306261,5.648793,plain,9.306261,plain,ok,,5.648793,9.306261,0.0,2.0,3.0,0.0,1.0,11.3,61.0,both,5.648793,9.306261,mif_consistent_with_register,
HF00757,Umuriwa Health Post,Health Post,Daiyona,Tamluni,Uzojina North,Uzojina State,Public,8.312096,7.821255,8.312096,plain,7.821255,plain,ok,,8.312096,7.821255,0.0,2.0,2.0,1.0,0.0,10.5,62.0,both,8.312096,7.821255,mif_consistent_with_register,
HF01025,Nasngotu Comprehensive Health Centre,Comprehensive Health Centre,Ngetiba,Funkedu,Supwasa Central,Supwasa State,Public,10.495448,11.155514,10.495448,plain,11.155514,plain,ok,,10.495448,11.155514,0.0,5.0,20.0,8.0,0.0,45.4,30.0,both,10.495448,11.155514,mif_consistent_with_register,
HF00891,Loktsiba Health Post,Health Post,Riyridu,Loksayi ,Uzojina South,Uzojina State,Public,8.19065,8.941948,8.19065,plain,8.941948,plain,ok,,8.19065,8.941948,0.0,3.0,3.0,1.0,0.0,13.8,50.0,both,8.19065,8.941948,mif_consistent_with_register,
HF00066,Loktsile Health Post,Health Post,Joswaja,SHAJIMA,Kukrima North,Kukrima State,Public,,,,missing,,missing,missing_coordinates,,6.114531,9.261637,0.0,1.0,1.0,1.0,1.0,10.4,65.0,both,6.114531,9.261637,mif_only_register_missing,
HF00999,Shanawo Health Post,Health Post,Uzomisa,Bautiru-West,Supwasa Central,Supwasa State,Public,10.431509,10.793258,10.431509,plain,10.793258,plain,ok,,10.431509,10.793258,1.0,2.0,1.0,1.0,1.0,20.7,63.0,both,10.431509,10.793258,mif_consistent_with_register,
HF01120,Sokdema Comprehensive Health Centre,Comprehensive Health Centre,Soknutu,Oluyofa,Supwasa South,Supwasa State,Private,9.393041,11.200785,9.393041,plain,11.200785,plain,ok,,9.393041,11.200785,1.0,8.0,0.0,0.0,3.0,34.9,10.0,both,9.393041,11.200785,mif_consistent_with_register,
HF00828,Irozaru Primary Health Centre,Primary Health Centre,Ngemili,Yeltsina,Uzojina Central,Uzojina State,Public,9.572571,8.68425,9.572571,plain,8.68425,plain,ok,,9.572571,8.68425,0.0,1.0,3.0,1.0,1.0,13.0,48.0,both,9.572571,8.68425,mif_consistent_with_register,
HF00783,Hanjifa Health Post,Health Post,Riymano,Nassako-Central,Uzojina North,Uzojina State,Public,8.428234,7.480305,8.428234,plain,7.480305,plain,ok,,8.428234,7.480305,1.0,1.0,2.0,1.0,1.0,19.9,43.0,both,8.428234,7.480305,mif_consistent_with_register,
HF01023,Aderade Cottage Hospital,Cottage Hospital,Gwonale,FUNKEDU,Supwasa Central,Supwasa State,Public,10.360787,11.059269,10.360787,plain,11.059269,plain,ok,,10.360787,11.059269,0.0,25.0,10.0,0.0,6.0,47.8,27.0,both,10.360787,11.059269,mif_consistent_with_register,
HF00724,Birngodu Health Post,Health Post,Katbaru,Dutjiri LGA,Uzojina North,Uzojina State,Public,0.687961,8.400106,0.687961,plain,8.400106,plain,ok,,8.702312,8.400106,1.0,3.0,3.0,1.0,0.0,22.1,39.0,both,8.702312,8.400106,mif_preferred_register_unreliable,"Register coordinate (0.687961, 8.400106) is 881.6 km from the MIF point and not explained by an axis swap. Register value falls outside the boundary extent; MIF point used. FLAGGED FOR MANUAL FIELD VERIFICATION."
HF00169,Funbami Comprehensive Health Centre,Comprehensive Health Centre,Aderimi,Zamtsiru,Kukrima South,Kukrima State,Public,6.39998,9.862026,6.39998,plain,9.862026,plain,ok,,6.39998,9.862026,7.0,12.0,11.0,0.0,0.0,69.1,7.0,both,6.39998,9.862026,mif_consistent_with_register,
HF00227,Hanrawo Primary Health Centre,Primary Health Centre,Wurlawo,Enumade-West,Kukrima South,Kukrima State,Public,6.591324,10.344154,6.591324,plain,10.344154,plain,ok,,6.591324,10.344154,1.0,10.0,8.0,0.0,0.0,39.3,23.0,both,6.591324,10.344154,mif_consistent_with_register,
HF00914,Supluna Comprehensive Health Centre,Comprehensive Health Centre,Gwojishi,Agbridu-West,Uzojina South,Uzojina State,Public,8.385701,9.11997,8.385701,plain,9.11997,plain,ok,,8.385701,9.11997,4.0,4.0,7.0,0.0,0.0,47.3,13.0,both,8.385701,9.11997,mif_consistent_with_register,
HF00194,Yellatu Primary Health Centre,Primary Health Centre,Zamkono,Umumitu,Kukrima South,Kukrima State,Public,6.721752,10.892784,6.721752,plain,10.892784,plain,ok,,6.721752,10.892784,1.0,4.0,4.0,3.0,1.0,36.2,27.0,both,6.721752,10.892784,mif_consistent_with_register,
HF00372,Adekoli Comprehensive Health Centre,Comprehensive Health Centre,Uzotishi,Lokmata,Agbzatu Central,Agbzatu State,Public,6.746916,8.790428,6.746916,plain,8.790428,plain,ok,,,,,,,,,,,left_only,6.746916,8.790428,register,
HF00971,Duttsiru Comprehensive Health Centre,Comprehensive Health Centre,Wurkele,Wuryona,Supwasa North,Supwasa State,Public,,,,missing,,missing,missing_coordinates,,9.766243,10.504094,3.0,7.0,5.0,0.0,2.0,52.3,5.0,both,9.766243,10.504094,mif_only_register_missing,
HF00509,Katmashi Comprehensive Health Centre,Comprehensive Health Centre,Yobnadu,Bauzani,Tivbetu North,Tivbetu State,Private,7.725137,10.236117,7.725137,plain,10.236117,plain,ok,,7.725137,10.236117,1.0,1.0,6.0,1.0,5.0,31.7,24.0,both,7.725137,10.236117,mif_consistent_with_register,
HF00296,Suprade General Hospital,General Hospital,Adejisa,Supyoshi-East,Agbzatu North,Agbzatu State,Public,7.808796,7.565334,7.808796,plain,7.565334,plain,ok,,7.808796,7.565334,7.0,0.0,27.0,7.0,6.0,75.0,1.0,both,7.808796,7.565334,mif_consistent_with_register,
HF00666,Enumano Primary Health Centre,Primary Health Centre,Sokyowa,Hanjiko,Tivbetu South,Tivbetu State,Public,8.618799,10.905515,8.618799,plain,10.905515,plain,ok,,8.618799,10.905515,4.0,4.0,2.0,2.0,1.0,51.7,14.0,both,8.618799,10.905515,mif_consistent_with_register,
HF00819,Enubawa Primary Health Centre,Primary Health Centre,Supngotu,Daishali-Central,Uzojina Central,Uzojina State,Public,9.204815,8.263696,9.204815,plain,8.263696,plain,ok,,,,,,,,,,,left_only,9.204815,8.263696,register,
HF00830,Tivrina Comprehensive Health Centre,Comprehensive Health Centre,Zamdena,Yeltsina,Uzojina Central,Uzojina State,Faith-based,9.54,8.81,9.54,plain,8.81,plain,ok,,9.53559,8.810358,0.0,2.0,10.0,0.0,3.0,26.9,25.0,both,9.53559,8.810358,mif_consistent_with_register,
HF01144,Ekelana Comprehensive Health Centre,Comprehensive Health Centre,Tivrana,LOKSHASA,Agbkeko North,Agbkeko State,Private,10.396754,9.058442,10.396754,plain,9.058442,plain,ok,,10.396754,9.058442,2.0,5.0,8.0,1.0,1.0,44.2,6.0,both,10.396754,9.058442,mif_consistent_with_register,
HF01301,Kukmawo Health Post,Health Post,Gwotsimi,Enumija,Agbkeko South,Agbkeko State,Public,10.819718,10.313852,10.819718,plain,10.313852,plain,ok,,10.819718,10.313852,1.0,2.0,2.0,1.0,0.0,18.7,35.0,both,10.819718,10.313852,mif_consistent_with_register,
HF01066,Ngetiwo Comprehensive Health Centre,Comprehensive Health Centre,Hantsishi,Okeyoru-South,Supwasa Central,Supwasa State,Public,9.926922,10.841498,9.926922,plain,10.841498,plain,ok,,,,,,,,,,,left_only,9.926922,10.841498,register,
HF01141,Birzata Primary Health Centre,Primary Health Centre,Umuwako,Sokmiri,Agbkeko North,Agbkeko State,Public,9.758325,9.207863,9.758325,plain,9.207863,plain,ok,,9.758325,9.207863,1.0,1.0,2.0,0.0,1.0,16.2,30.0,both,9.758325,9.207863,mif_consistent_with_register,
HF01111,Olukomi Health Post,Health Post,Lokngode,Oluyofa LGA,Supwasa South,Supwasa State,Public,9.150012,11.448473,9.150012,plain,11.448473,plain,ok,,9.150012,11.448473,0.0,1.0,3.0,0.0,0.0,5.9,49.0,both,9.150012,11.448473,mif_consistent_with_register,
HF00144,Dailude General Hospital,General Hospital,Banrija,Wurmashi,Kukrima Central,Kukrima State,Public,7.110716,10.161562,7.110716,plain,10.161562,plain,ok,,7.110716,10.161562,0.0,21.0,15.0,0.0,12.0,54.2,4.0,both,7.110716,10.161562,mif_consistent_with_register,
HF01207,Ekewawo Health Post,Health Post,Sokbedu,DAIBEWO,Agbkeko Central,Agbkeko State,Public,9.33712,9.26231,9.33712,plain,9.26231,plain,ok,,,,,,,,,,,left_only,9.33712,9.26231,register,
HF00727,Yobjide Primary Health Centre,Primary Health Centre,Katmana,DUTJIRI,Uzojina North,Uzojina State,Public,8.806673,8.208086,8.806673,plain,8.208086,plain,ok,,8.806673,8.208086,0.0,6.0,7.0,1.0,1.0,28.5,27.0,both,8.806673,8.208086,mif_consistent_with_register,
HF00035,Shayosa Primary Health Centre,Primary Health Centre,Baulako,Riylude-North,Kukrima North,Kukrima State,Public,6.30289,9.608775,6.30289,plain,9.608775,plain,ok,,6.30289,9.608775,3.0,0.0,0.0,0.0,0.0,24.7,38.0,both,6.30289,9.608775,mif_consistent_with_register,
HF00142,Hantsiko Cottage Hospital,Cottage Hospital,Lokngowa,Gwolama,Kukrima Central,Kukrima State,Public,6.991348,9.183805,6.991348,plain,9.183805,plain,ok,,6.991348,9.183805,1.0,4.0,4.0,0.0,0.0,21.7,33.0,both,6.991348,9.183805,mif_consistent_with_register,
HF00333,Yobkoru Primary Health Centre,Primary Health Centre,Daidushi,Gwodele-South LGA,Agbzatu North,Agbzatu State,Public,8.194767,7.602103,8.194767,plain,7.602103,plain,ok,,8.194767,7.602103,2.0,0.0,3.0,1.0,1.0,27.4,30.0,both,8.194767,7.602103,mif_consistent_with_register,
HF01168,Daiketa Comprehensive Health Centre,Comprehensive Health Centre,Agbmama,Ngenuta-Central,Agbkeko North,Agbkeko State,Public,10.225214,8.529901,10.225214,plain,8.529901,plain,ok,,10.225214,8.529901,0.0,3.0,3.0,0.0,1.0,13.4,35.0,both,10.225214,8.529901,mif_consistent_with_register,
HF00419,Baunuwo Primary Health Centre,Primary Health Centre,Kadmaja,Oketsifa,Agbzatu South,Agbzatu State,Private,7.904583,8.697773,7.904583,plain,8.697773,plain,ok,,7.904583,8.697773,0.0,3.0,5.0,2.0,1.0,23.5,30.0,both,7.904583,8.697773,mif_consistent_with_register,
HF01175,Gwojima Primary Health Centre,Primary Health Centre,Malnumi,Maljiwo,Agbkeko North,Agbkeko State,Private,"9°33'05.6""E","9°10'20.9""N",9.551555555555556,dms,9.172472222222222,dms,ok,,9.551565,9.172483,1.0,4.0,2.0,0.0,0.0,19.1,25.0,both,9.551565,9.172483,mif_consistent_with_register,
HF00399,Agbjiru Primary Health Centre,Primary Health Centre,Maldefa,Katrini,Agbzatu Central,Agbzatu State,Public,7.013449,8.422234,7.013449,plain,8.422234,plain,ok,,7.013449,8.422234,0.0,3.0,3.0,0.0,1.0,13.4,52.0,both,7.013449,8.422234,mif_consistent_with_register,
HF00189,Katnushi Health Post,Health Post,Okedeni,Umumitu,Kukrima South,Kukrima State,Private,6.600439,10.953746,6.600439,plain,10.953746,plain,ok,,6.600439,10.953746,0.0,0.0,1.0,0.0,0.0,1.3,68.0,both,6.600439,10.953746,mif_consistent_with_register,
HF01254,Joskeli Health Post,Health Post,Birjili,DAIBAMA,Agbkeko Central,Agbkeko State,Public,9.513872,9.954761,9.513872,plain,9.954761,plain,ok,,9.513872,9.954761,0.0,1.0,0.0,1.0,0.0,5.8,67.0,both,9.513872,9.954761,mif_consistent_with_register,
HF00249,Kadjiwa Health Post,Health Post,Ekezali,Yobkosa-South,Agbzatu North,Agbzatu State,Private,7.455173,7.636999,7.455173,plain,7.636999,plain,ok,,7.455173,7.636999,0.0,0.0,2.0,0.0,0.0,2.6,98.0,both,7.455173,7.636999,mif_consistent_with_register,
HF01218,Bauzawo Health Post,Health Post,Birriwa,Yobrifa-West,Agbkeko Central,Agbkeko State,Faith-based,8.979999,9.5144,8.979999,plain,9.5144,plain,ok,,8.979999,9.5144,0.0,1.0,2.0,0.0,0.0,4.6,68.0,both,8.979999,9.5144,mif_consistent_with_register,
HF01311,Supderi Comprehensive Health Centre,Comprehensive Health Centre,Oluzana,Zammiyi,Agbkeko South,Agbkeko State,Private,10.334917,10.116757,10.334917,plain,10.116757,plain,ok,,10.334917,10.116757,2.0,6.0,11.0,1.0,0.0,46.7,8.0,both,10.334917,10.116757,mif_consistent_with_register,
HF00801,Malbani Comprehensive Health Centre,Comprehensive Health Centre,Ngesana,Tamwata-South,Uzojina Central,Uzojina State,Public,9.819443,8.27934,9.819443,plain,8.27934,plain,ok,,9.819443,8.27934,2.0,6.0,8.0,1.0,3.0,52.9,10.0,both,9.819443,8.27934,mif_consistent_with_register,
HF00984,Bandemi Primary Health Centre,Primary Health Centre,Adesale,Zambani,Supwasa Central,Supwasa State,Public,10.038169,11.125108,10.038169,plain,11.125108,plain,ok,,10.038169,11.125108,1.0,2.0,5.0,2.0,0.0,26.3,58.0,both,10.038169,11.125108,mif_consistent_with_register,
HF01029,Dutwama Health Post,Health Post,Wurbasa,Funkedu,Supwasa Central,Supwasa State,Faith-based,10.584043,11.178806,10.584043,plain,11.178806,plain,ok,,10.584043,11.178806,1.0,2.0,1.0,1.0,2.0,24.1,61.0,both,10.584043,11.178806,mif_consistent_with_register,
HF01020,Sokkoni Primary Health Centre,Primary Health Centre,Kukngole,Funkedu,Supwasa Central,Supwasa State,Public,10.271422,11.190023,10.271422,plain,11.190023,plain,ok,,10.271422,11.190023,3.0,8.0,8.0,1.0,0.0,55.3,17.0,both,10.271422,11.190023,mif_consistent_with_register,
HF01106,Daibaba Health Post,Health Post,Agbdeni,Loknaba,Supwasa South,Supwasa State,Public,8.994841,11.638533,8.994841,plain,11.638533,plain,ok,,8.994841,11.638533,0.0,1.0,2.0,0.0,0.0,4.6,52.0,both,8.994841,11.638533,mif_consistent_with_register,
HF00166,Okekole Primary Health Centre,Primary Health Centre,Katwama,Wurmashi,Kukrima Central,Kukrima State,Public,7.448197,9.986495,7.448197,plain,9.986495,plain,ok,,7.448197,9.986495,2.0,3.0,1.0,0.0,1.0,27.3,21.0,both,7.448197,9.986495,mif_consistent_with_register,
HF01224,Nasmami Comprehensive Health Centre,Comprehensive Health Centre,Birnuwa,Yobrifa-West,Agbkeko Central,Agbkeko State,Public,9.260962,9.548068,9.260962,plain,9.548068,plain,ok,,9.260962,9.548068,1.0,9.0,15.0,5.0,3.0,71.1,7.0,both,9.260962,9.548068,mif_consistent_with_register,
HF00952,Riyluja Primary Health Centre,Primary Health Centre,Birtsiba,Nasrifa,Supwasa North,Supwasa State,Public,8.96997,10.806687,8.96997,plain,10.806687,plain,ok,,8.96997,10.806687,0.0,2.0,3.0,1.0,1.0,15.1,20.0,both,8.96997,10.806687,mif_consistent_with_register,
HF00722,Supbewo Health Post,Health Post,Katbaru,Dutjiri,Uzojina North,Uzojina State,Public,8.631305,8.292382,8.631305,plain,8.292382,plain,ok,,8.631305,8.292382,0.0,1.0,2.0,0.0,1.0,8.0,70.0,both,8.631305,8.292382,mif_consistent_with_register,
HF00436,Nastsiba Primary Health Centre,Primary Health Centre,Ekewafa,Agbngoru,Agbzatu South,Agbzatu State,Public,7.357893,8.479517,7.357893,plain,8.479517,plain,ok,,7.357893,8.479517,0.0,3.0,8.0,1.0,3.0,30.2,20.0,both,7.357893,8.479517,mif_consistent_with_register,
HF00188,Josluno Comprehensive Health Centre,Comprehensive Health Centre,Okedeni,Umumitu,Kukrima South,Kukrima State,Public,6.494048,10.859272,6.494048,plain,10.859272,plain,ok,,6.494048,10.859272,2.0,13.0,8.0,2.0,0.0,59.2,13.0,both,6.494048,10.859272,mif_consistent_with_register,
HF01232,Riyzatu Health Post,Health Post,Olujisa,Hanjile,Agbkeko Central,Agbkeko State,Public,9.47114,9.49912,9.47114,plain,9.49912,plain,ok,,9.47114,9.49912,1.0,4.0,0.0,1.0,0.0,20.3,45.0,both,9.47114,9.49912,mif_consistent_with_register,
HF01199,Iroderi Primary Health Centre,Primary Health Centre,Adeketu,Daibewo,Agbkeko Central,Agbkeko State,Public,9.295288,9.483579,9.295288,plain,9.483579,plain,ok,,9.295288,9.483579,1.0,8.0,7.0,2.0,0.0,41.3,22.0,both,9.295288,9.483579,mif_consistent_with_register,
HF01052,Umuketa Primary Health Centre,Primary Health Centre,Bandema,Katdudu,Supwasa Central,Supwasa State,Public,10.095227,10.658858,10.095227,plain,10.658858,plain,ok,,10.095227,10.658858,0.0,3.0,3.0,2.0,2.0,24.3,60.0,both,10.095227,10.658858,mif_consistent_with_register,
HF00478,Enukewa Health Post,Health Post,Yobbeko,NGETIJA,Agbzatu South,Agbzatu State,Public,7.775339,9.250912,7.775339,plain,9.250912,plain,ok,,7.775339,9.250912,0.0,2.0,2.0,0.0,0.0,6.7,54.0,both,7.775339,9.250912,mif_consistent_with_register,
HF00395,Ibabami Primary Health Centre,Primary Health Centre,Naslayi,Katrini,Agbzatu Central,Agbzatu State,Public,6.83,8.31,6.83,plain,8.31,plain,ok,,6.825649,8.312985,0.0,3.0,6.0,0.0,1.0,17.3,42.0,both,6.825649,8.312985,mif_consistent_with_register,
HF00073,Katjija Primary Health Centre,Primary Health Centre,Supnami,Ibabani,Kukrima North,Kukrima State,Public,6.463764,9.383134,6.463764,plain,9.383134,plain,ok,,6.463764,9.383134,0.0,5.0,3.0,0.0,1.0,17.6,48.0,both,6.463764,9.383134,mif_consistent_with_register,
HF01122,Kadlaru Primary Health Centre,Primary Health Centre,Soknutu,Oluyofa,Supwasa South,Supwasa State,Public,9.380897,11.124742,9.380897,plain,11.124742,plain,ok,,9.380897,11.124742,0.0,5.0,4.0,0.0,0.0,15.5,35.0,both,9.380897,11.124742,mif_consistent_with_register,
HF00345,Enubana Primary Health Centre,Primary Health Centre,Dutmili,ZAMKERI,Agbzatu Central,Agbzatu State,Public,6.919506,8.771637,6.919506,plain,8.771637,plain,ok,,6.919506,8.771637,0.0,5.0,4.0,1.0,1.0,22.6,36.0,both,6.919506,8.771637,mif_consistent_with_register,
HF00532,Dailaru Health Post,Health Post,Duttiri,Hansaba,Tivbetu North,Tivbetu State,Public,8.684833,10.030608,8.684833,plain,10.030608,plain,ok,,8.684833,10.030608,1.0,2.0,1.0,0.0,0.0,13.7,59.0,both,8.684833,10.030608,mif_consistent_with_register,
HF01024,Banshawa Primary Health Centre,Primary Health Centre,Ngetiba,Funkedu,Supwasa Central,Supwasa State,Public,10.383265,11.282978,10.383265,plain,11.282978,plain,ok,,10.383265,11.282978,0.0,7.0,10.0,3.0,0.0,38.6,42.0,both,10.383265,11.282978,mif_consistent_with_register,
HF00565,Uzokele Health Post,Health Post,Ngemima,IbajijaSouth,Tivbetu Central,Tivbetu State,Public,6.95688,10.872176,6.95688,plain,10.872176,plain,ok,,6.95688,10.872176,0.0,3.0,1.0,0.0,1.0,10.9,52.0,both,6.95688,10.872176,mif_consistent_with_register,
HF00165,Ibatifa Health Post,Health Post,Katwama,Wurmashi,Kukrima Central,Kukrima State,Public,7.463128,9.989509,7.463128,plain,9.989509,plain,ok,,7.463128,9.989509,0.0,0.0,0.0,0.0,0.0,0.0,79.0,both,7.463128,9.989509,mif_consistent_with_register,
HF00563,Sokyowo Primary Health Centre,Primary Health Centre,Olukoko,Soktimi,Tivbetu North,Tivbetu State,Private,7.743905,10.059836,7.743905,plain,10.059836,plain,ok,,7.743905,10.059836,0.0,2.0,5.0,1.0,1.0,17.6,51.0,both,7.743905,10.059836,mif_consistent_with_register,
HF00969,Josbetu Health Post,Health Post,Shazama,Wuryona ,Supwasa North,Supwasa State,Public,9.525729,10.561765,9.525729,plain,10.561765,plain,ok,,9.525729,10.561765,0.0,1.0,1.0,0.0,0.0,3.4,31.0,both,9.525729,10.561765,mif_consistent_with_register,
HF00705,Shazako Primary Health Centre,Primary Health Centre,Ngeluli,Adekowo,Tivbetu South,Tivbetu State,Public,8.632523,11.445939,8.632523,plain,11.445939,plain,ok,,8.632523,11.445939,0.0,2.0,7.0,2.0,2.0,27.3,38.0,both,8.632523,11.445939,mif_consistent_with_register,
HF00409,Daiwata Health Post,Health Post,Tammari,Supsama South,Agbzatu Central,Agbzatu State,Public,6.614101,8.260232,6.614101,plain,8.260232,plain,ok,,6.614101,8.260232,0.0,1.0,2.0,1.0,0.0,8.4,59.0,both,6.614101,8.260232,mif_consistent_with_register,
